Coefficient of current liquidity;Quick liquidity ratio;Absolute liquidity ratio;Receivables  turnover ratio;Turnover ratio of funds;Ratio of own and borrowed funds;Ratio of own working capital;Coefficient of autonomy;Degree of solvency in current liabilities;Return on net assets by net profit;Profitability;Profitability of sales;Failure
4,589102605;2,61071962;1,51048778;15,41745267;2,613913774;0,282284255;0,713447618;0,779858285;1,073185043;0,869043427;1,099815684;0,406131835;0
3,832249423;1,438427435;0,947031377;17,83917555;2,685776332;0,41493289;0,235074756;0,7067473;1,092916857;0,124958869;0,158646479;0,113998121;0
1,071949128;0,761242529;0,013555063;1,687685612;1,224823404;11,73642635;0,067119909;0,07851496;8,062634894;0,208420563;0,279269575;0,019408595;0
8,81806377;5,466550979;4,906222332;18,29678885;1,08669404;0,103634185;0,886542872;0,906097341;1,314700907;0,158874528;0,171882757;0,161126947;0
1,358825101;1,175663851;0,654917059;10,77326378;4,753204744;0,228573169;0,26230775;0,813952335;2,435824713;0,13582998;0,172460578;0,165049143;0
1,944322542;1,416969682;0,002307094;4,982603272;1,58439498;0,125159672;0,449646122;0,888762746;1,815060836;0,050582309;0,059632039;0,056639575;1
4,33419409;3,734523686;1,635017648;3,906478242;1,929045304;2,71760747;0,122299609;0,268990206;1,51821411;0,040173164;0,069352088;-0,000974637;0
3,283887103;2,703072526;0,927116827;15,36043396;8,603963984;0,499621888;-5,210333348;0,666834369;0,362740969;0,040431677;0,050818366;0,054073114;0
1,01351041;0,839382975;0,389173906;3,215830502;1,387356873;33,22559747;0,013328174;0,029217898;8,707266116;0,257414339;0,326590844;-0,007599231;0
3,759250851;1,368461716;6,44E-05;3,727318498;1,347022107;5,769692428;0,13255903;0,147717198;2,511049894;0,204076983;0,256712033;0,082135171;0
0,406033055;0,391816944;0,015642809;8,856927214;7,740844024;3,096155717;-1,462858461;0,244131344;3,778507669;0,170934315;0,24183532;0,027208072;0
1,40149831;1,205517827;0,08820444;4,657259758;3,287853302;6,269202391;0,136724136;0,137566675;2,886097925;0,726897652;0,788754875;0,065233071;0
0,922655478;0,473847454;0,007105071;15,69755501;5,055914356;5,821089875;-0,473507713;0,146604138;2,984907757;-0,282792381;-0,270691633;-0,024587779;0
2,211658721;1,308444633;1,073535415;9,179379042;1,010639756;0,441956021;0,516214765;0,693502427;6,431742503;0,099161696;0,131162937;0,145948831;0
1,612883493;0,195802725;0,189312075;189,7764627;0,963118312;1,427031692;0,379991328;0,41202551;8,056016634;0,186242777;0,19674329;0,116624834;0
1,354513058;0,253519237;0,00638698;1,770993354;0,53148532;42,32962298;-0,07648701;0,023078899;17,71000463;0,29553929;0,389573263;0,074040608;1
2,435330951;0,995644899;0,121709303;8,233561988;2,644021027;2,334437036;0,132332283;0,299900474;2,151143624;0,06661791;0,10544705;0,130874177;0
1,340040641;1,15221394;0,886574993;10,39429496;1,829299543;2,354229053;0,156494005;0,298131101;5,962926588;0,432391679;0,551808703;0,100133429;0
0,678775971;0,605006731;0,00068224;1,32393274;1,089509235;9,751835432;-0,473899479;0,093007376;12,75098736;-0,989643554;-1,41768044;0,017381067;1
4,358433139;4,043873618;0,130292208;9,193302768;8,536259638;1,682423006;0,369072276;0,37279728;0,332776735;0,096400198;0,122787598;0,010079915;0
3,415582579;1,806859668;0,736324817;6,111000523;1,994578759;33,04361666;-0,208284087;0,029374082;2,05736285;-5,446818279;-6,627835083;0,049339313;0
1,566546488;0,845559779;0,117937843;2,697383264;0,998558818;8,764485518;-0,039933068;0,10241195;8,549825333;0,087756776;0,111348473;0,040962803;0
1,160717849;0,80452927;0,116350363;1,090323161;0,654173972;2,350631946;0,130740241;0,298451163;16,93143218;0,002598605;0,005335222;0,01318303;0
3,830561282;2,933773709;0,009305029;2,164420998;1,631360947;0,240719415;0,724274131;0,805984002;2,154006807;0,234935916;0,294821206;0,231809308;0
0,179127892;0,061624892;0,016166339;19,85760411;6,789844202;2,785996709;-6,906978646;0,264131239;8,981841185;-0,144797952;-0,178628375;0,121903196;0
4,262822281;3,010472149;2,237676393;12,86866229;2,751933963;0,12624757;0,743657457;0,887904247;1,257886817;0,277805699;0,281706232;0,249646602;0
1,023256843;0,92436548;0,135168458;3,879240127;2,843369011;29,00994836;0,022728256;0,033322283;7,296033693;-0,017066838;-0,003121627;0,014629992;0
0,240859214;0,049717682;0,000650618;43,92366687;4,617015327;-1,644545062;-3,153844369;-1,551481904;10,54677896;0,540231973;0,673585408;-0,229768404;0
0,672845438;0,352076916;0,051261882;4,613066085;1,867340771;-222,1952663;-0,488518036;-0,004520892;14,7280645;17,2786364;21,88766228;0,137901315;0
2,254881862;1,258466965;0,302254449;3,855110766;1,806529538;48,65096175;0,020140597;0,020140597;3,222951091;0,088003113;0,12108072;0,075605057;1
0,983038375;0,407612702;0,000155306;4,28835505;1,503202359;-226,4941374;-0,017254285;-0,004434705;9,809795867;0,507816862;0,101619207;-0,012907594;1
2,61152409;0,773595817;0,062399913;7,174483358;1,802981916;0,364449248;0,61708184;0,732896443;2,663638668;0,096611727;0,125032874;0,112866473;0
0,814525245;0,324781592;0,051544235;6,579522602;2,389134443;25,01100314;-0,439922272;0,038445269;6,831594877;0,174834472;0,297836982;0,017014074;0
1,16182495;0,640260181;0,54776706;13,0897062;1,604574283;16,89833513;0,052281948;0,055871118;7,271644171;0,011331;0,048487704;0,007739569;0
1,081526249;1,045357505;0,001568449;1,291721474;1,110348222;1263,281369;-0,526372692;0,000790963;10,90571144;0,683374083;7,455006337;0,380346904;0
1,319954549;0,896835244;0,167812764;2,844173619;1,541151348;3,689487012;0,094660085;0,213242941;7,536026716;0,164401794;0,208457441;0,113179135;0
0,732216092;0,125347944;0,059241472;28,00199485;5,146876483;-3,968776701;-0,365717049;-0,336839076;4,044791463;0,763904474;0,761691448;0,051535344;0
0,985942574;0,901600355;0,001824638;2,446364097;2,125513175;-14,08839135;-0,088478317;-0,076403583;7,942845916;-0,263777949;-0,348995553;0,094714825;0
0,990749178;0,574329574;0,000479439;5,04381011;2,342501169;-45,66601071;-0,022604476;-0,022388388;5,526619631;1,001275464;1,003425531;0,029325159;0
0,933172705;0,859153818;0,177207581;1,475013008;0,931674716;33,66151915;-0,071612998;0,028850438;12,44948449;0,170956267;0,300502197;0,055473903;0
2,573071585;2,572860485;0,103572175;2,988180336;2,311159963;0,250825857;0,611359433;0,799471801;3,120667782;0,83940507;0,839471188;0,913348538;0
6,256452083;4,779857268;0,638610545;3,033653002;2,025212386;1,831154497;-0,591245158;0,353212797;0,700915021;-0,192934142;-0,222369859;0,004174422;1
1,706223883;1,017110855;0,056437896;4,145780174;2,105396683;93,03468099;-0,468848434;0,010634374;4,384723489;0,930984989;1,858166054;0,052098243;0
2,340165746;1,864048272;0,016672759;2,182266815;1,612426533;2,684180313;-0,193646605;0,271430797;3,139145408;-0,212727363;-0,258846165;0,026106311;0
1,257764422;1,127746886;0,28544404;3,602156842;2,271284628;-72,10755337;-0,025580244;-0,014063204;5,115128749;1,908538588;2,302955665;0,02958511;1
0,886822901;0,767606828;0,260221738;3,246595484;1,818920894;8,32172705;-0,127620857;0,107276258;7,457970337;-0,068691012;-0,068799753;0,108973113;0
1,578128011;1,083977155;0,048626075;3,334986793;2,229846147;0,320303913;0,366337843;0,757401778;4,013041453;0,001040212;0,00335421;0,104225437;0
1,001152398;0,628015719;0,012960338;3,29341855;1,660161363;57,68442427;0,000194606;0,017040297;11,35468687;0,107859532;0,21978022;0,028494269;0
1,538890852;0,819756654;0,433390365;5,430682297;1,039534567;0,474119769;0,320330769;0,678370931;7,865106993;0,06546757;0,085806532;0,109020075;0
1,061235638;0,956834717;0,469832743;3,449679261;1,897149957;0,885300097;-0,458007761;0,530419535;6,099791045;-0,085578174;-0,135308111;-0,184400609;0
1,410150408;1,104129278;0,022676046;1,654978448;1,262267806;4,267359493;-0,057610581;0,189848443;7,717169566;0,006946089;0,00940664;0,025112622;0
1,422191058;0,839828589;0,623106517;29,76905639;5,970263762;1,983397706;0,260670772;0,335188298;2,102448717;0,071590989;0,091357455;-0,027935962;0
32,98447296;6,747231499;0,385363567;5,051983277;1,299199146;28,59809293;-0,214697324;0,033785961;0,293219293;0,091045962;0,144954205;0,049724611;0
0,974519597;0,27215067;0,009790442;0,999020582;0,358957157;2,756828624;-0,02614603;0,266181958;24,4231176;-0,001189338;0,002344834;0,027362043;0
1,934419096;1,922871884;0,899367191;5,665601701;3,1322173;1,088744051;0,273399531;0,4787566;2,161629762;0,252309322;0,320324884;0,092328702;0
3,981838181;3,06879736;1,797158396;3,524708305;1,2591473;0,279907956;0,746295205;0,781306183;2,420086541;0,005347476;0,037273086;0,15107301;0
0,922078265;0,522019508;0,055502673;4,299358314;2,004544497;52,96644017;-0,084506638;0,018530035;8,070971605;0,022576777;0,061880803;0,009231077;0
0,442825633;0,308292363;0,012651536;8,798719244;3,262927798;-2,373598662;-4,196488253;-0,728014687;6,762866407;0,492583221;0,46859353;-0,017957032;1
0,578713353;0,474661477;0,190112086;11,16643736;4,165942012;2,467774263;-0,756242545;0,288369405;4,955781205;-0,640595111;-0,607666605;0,02069004;0
1,246780642;0,352029623;0,002034816;9,101489932;2,899038909;21,99222946;-0,001900161;0,043492955;3,712418563;0,134270369;0,240886756;0,016524818;0
0,178193813;0,173525637;0,036510476;3,950903115;2,418946523;-2,727895199;-4,617449694;-0,578738804;24,34149559;-0,568811258;0,702563994;-0,477245433;0
1,049790897;0,741266871;0,000382269;3,415095154;2,541470294;6,038522264;0,045457273;0,142075277;5,04719712;0,026805974;0,033509624;0,005476232;0
1,119911731;1,0657046;0,58193285;2,47178972;1,181737998;24,78404636;-0,324002559;0,038783672;9,6549251;-0,873659893;-1,029349611;0,118334941;0
2,562825843;0,08220546;6,91E-05;28,44778638;2,319166113;5,985243529;-2,723092073;0,143158932;3,50988401;-0,382607929;-0,430289142;0,047503778;0
0,997302323;0,535587488;0,217978067;23,68337117;7,872267205;5,774693076;-0,267264419;0,147608163;1,818958275;0,481911933;0,62309707;0,029861007;0
3,296024031;3,220769366;1,143744411;1,238440254;0,637043733;0,225687663;0,683982837;0,815868536;5,391547195;0,001107432;0,255167539;0,430099924;0
0,946760355;0,621169646;0,000305417;4,615586798;2,699027568;0,333928648;-0,142425291;0,749665285;3,712639391;-0,149792712;-0,190281836;-0,216958486;0
1,171575798;0,977044114;0,000119465;4,788949502;3,920047879;4,94500949;0,143967478;0,16820831;3,575673245;0,071025591;0,086196741;0,00623191;1
1,183007201;0,883041977;0,044322587;3,246615522;2,367825955;0,516025501;0,109472801;0,659619511;4,725157058;0,077126814;0,103087108;0,116590573;0
25,21767602;24,88724001;0,086189433;0,211940314;0,183324816;0,058744135;0,886735148;0,944515267;2,07087384;-0,034085362;-0,040998932;-0,133227371;1
2,323676148;0,71369811;0,457766872;1,255212712;0,579173597;0,593715016;0,569291536;0,627464754;7,300638393;0,402427843;0,503072202;0,436947592;0
0,302279982;0,064842711;0,000669266;17,72211451;4,820809391;2,782815913;-4,443456304;0,264353334;4,564414044;-1,093169747;-1,280713045;-0,237764167;0
3,454366552;2,487299531;1,125229358;5,436578534;1,95357583;8,9496888;-0,327887132;0,100505656;1,869369529;-1,315973219;-1,310202297;0,027306096;0
2,099771099;0,093156423;0,087772996;147,1026219;2,153860561;13,31909763;-0,208582475;0,069836803;2,667719779;0,025208183;0,031510228;0,034057781;1
1,458318147;0,31867804;0,026178979;11,20493854;2,143410681;2,625696853;-0,123430556;0,275809049;4,035663615;0,00076268;0,010874237;0,007837536;0
0,546913391;0,508287482;0,011428982;3,008446305;2,767470971;5,719963339;-0,901449007;0,148810336;8,044789066;-0,134200146;-0,149286992;-0,006759539;0
0,288283118;0,187183742;3,71E-05;10,89900188;6,751428209;4,583677569;-8,355972879;0,179093436;7,69083459;0,118870236;0,163972851;0,227409165;0
7,614462047;7,315744916;2,221028214;1,461944546;0,562147131;0,140814971;0,868670959;0,876566337;2,267130861;-0,30444171;-0,304374157;0,401948125;0
3,532813599;1,354763296;0,149956909;6,659372027;1,837329366;0,330000882;0,716869396;0,7518792;2,060478027;0,346835261;0,441125429;0,249329836;0
7,740099072;7,502399813;2,311517293;1,953662125;1,48357426;45,17110236;-0,475442548;0,021658569;1,342362935;-0,786563088;-0,968496463;0,121136939;0
1,470334432;1,320666473;0,042308197;3,578197387;2,764570277;3,220323436;0,120939987;0,236948664;3,372692022;-0,007951531;0,015359718;-0,011687065;0
1,154036189;1,152765282;7,50E-05;5,413568437;5,044508014;2,886865368;0,133476047;0,257276727;2,517519919;0,054809773;0,198693577;0,066133891;1
1,01583329;0,291870359;0,090332661;13,67632516;2,972304439;6,452121778;-0,281206504;0,13418997;4,270207339;0,141805451;0,163883485;0,040559702;0
0,693631091;0,16284984;0,002558636;6,152869228;1,341626566;9,486753784;-2,763747986;0,095358394;10,70924128;-1,030785598;-0,884535113;-0,097272824;1
1,670294646;0,605027895;0,129759089;5,450769654;1,41792949;0,786293235;0,320131711;0,559817357;4,509428247;0,081964522;0,117989947;0,114158505;0
1,690371167;0,869226994;0,536534451;12,17247267;2,388204868;0,770234407;0,389775275;0,56489694;3,204918748;0,161823817;0,20998289;0,079239292;0
0,904944779;0,160618863;0,04161729;16,1260094;1,9246115;-15,07460779;-0,10507753;-0,071049937;8,174033597;1,667186851;2,078260148;0,078752633;0
1,559811684;0,817551894;0,023689279;11,6321856;4,699259245;7,609532018;-0,065877349;0,116150332;1,868396589;0,152637662;0,190444475;0,017454495;0
1,11612372;0,830962745;0,234026828;5,965719716;3,028677964;4,760011642;0,104039017;0,17361076;3,247036429;0,710378204;0,974165598;0,112409622;0
17,71690994;15,04966334;13,10176691;6,737508168;0,738263427;0,057301454;0,940270241;0,945804052;1,020008527;0,191741788;0,239562534;0,175682476;0
1,51121883;0,949844097;0,015677416;4,963571483;2,84370653;0,890895929;0,272044846;0,528849835;3,139654689;0,028831173;0,034671853;0,023673238;0
3,974173476;2,650058147;0,637333676;2,250755518;1,070274099;0,312713983;0,747995318;0,761780566;2,912795621;0,060330111;0,076033954;0,078204221;0
1,013197503;1,00841164;0,029700359;0,520124796;0,436688112;15,30331957;0,013025597;0,061337202;43,88052184;-0,180835381;-0,21634168;0,095422136;1
0,890014777;0,889630952;0,41188324;14,93637765;4,737434383;30,72793484;-28,6118143;0,031517967;1,77084525;-0,590468441;-1,614557578;0,546513062;0
2,891676623;1,950014056;0,478553189;5,529801134;2,971016289;1,769014404;-0,957804386;0,361139328;1,424309473;0,131461585;0,163556541;0,102367273;0
4,884367628;2,161080259;0,399796801;8,752494853;2,753092075;0,626606648;0,28776607;0,614776782;0,846414717;0,179970627;0,229068033;0,184530708;0
1,58366292;0,3416746;0,055914949;3,206844962;0,75400137;6,069066789;0,12559829;0,141461388;10,08819952;0,090219968;0,133969217;0,059859703;0
1,505531347;0,734749777;0,087808663;2,187908201;0,843026487;2,336796895;0,299341541;0,299688603;12,04461815;0,021478879;0,027342751;0,043605746;0
1,859041913;1,752918832;0,74699846;3,39080707;1,644853203;1,057024331;0,381675845;0,486139448;5,786040104;0,654911396;0,824459148;0,344810084;0
1,528265549;0,841786089;0,158927123;4,42247463;2,021879452;1,421279605;0,332648239;0,413004759;5,003585976;0,449217146;0,564745489;0,184879691;0
2,025049682;0,978385415;0,268582491;20,46389797;7,077143304;1,854670272;0,143373619;0,350303154;0,942948857;0,394085582;0,495173872;0,023582079;0
1,651649809;0,676967161;0,343631206;19,40045983;3,183097712;1,103678756;0,394544779;0,47535775;2,427082113;0,29508747;0,375997523;0,067372286;0
0,812596226;0,235201039;0,001085712;3,114283678;0,859902104;69,40387677;-0,277769828;0,014203763;20,10881923;0,057168274;0,0715891;0,065159136;0
1,745726355;0,630595817;0,029575653;7,052477033;2,509458794;0,706521343;0,380162713;0,585987397;2,802193902;-0,026642639;-0,019595774;0,020685678;0
1,424004035;0,938656277;0,483539979;5,634960235;1,827256421;0,841880853;0,29774981;0,542923283;5,854713947;0,15445589;0,194370358;0,026804899;0
0,711234294;0,041429302;0,002353744;69,55656573;4,287673214;3,678528182;-3,079640924;0,213742434;4,44971023;0,243513046;0,244558166;0,147379206;0
0,68140333;0,591433394;1,64E-05;3,396173297;2,736077259;-147,2992802;-1,176592686;-0,006835304;9,072563925;0,384490365;-0,280938008;0,031510648;1
0,52886275;0,251211385;2,84E-05;2,000929658;0,723911515;-2,971111026;-1,011480597;-0,507328094;23,5155635;1,127642938;1,12736369;-0,709860533;1
1,971889534;1,598694551;0,000338375;0,44625727;0,401495749;10,01419045;-0,07716127;0,090791966;11,77310724;-0,174656605;-0,179354849;0,111462822;0
1,301104439;0,18013241;0,006567488;5,974415768;1,464631388;4,897757738;-0,108862905;0,169555964;5,996786354;0,374157121;0,500742778;0,156790386;0
1,260463162;1,012069819;0,499768869;8,911745981;3,069400614;1,492511005;0,195427906;0,401201839;3,44096887;0,331428597;0,401194087;0,081835917;0
2,460735767;1,84664064;0,320595129;7,381512768;4,358110379;0,55694347;0,464506425;0,642284077;1,174611314;0,380278754;0,472769469;0,098297487;0
2,818358963;2,655957492;1,648730558;7,93518812;3,310279344;0,489542492;0,64222294;0,671347078;1,462676164;0,161351081;0,202621958;0,05714517;0
1,070965617;0,92567374;0,164420866;1,901794715;1,458119701;13,83341176;0,066263207;0,067415374;5,886656431;0,23222291;0,292012384;0,008427341;0
1,606273549;1,542092779;0,51957604;1,316354767;0,849122032;112,1609748;-0,010103889;0,008836968;8,835656081;0,040923095;0,083749927;0,075640528;1
2,038040773;0,738973247;0,011954062;10,52334651;3,055155729;4,06578195;-1,358844047;0,197402891;2,312483937;0,231050859;0,293394009;0,115811345;0
0,683769737;0,257472044;0,046041407;2,146257649;0,581341929;-5,177530068;-0,477421651;-0,239375895;25,11736032;0,311692123;0,307936741;-0,149944289;1
1,362235293;0,630299082;0,002741575;3,504476721;1,346739824;1,507112444;-0,138420448;0,398865357;6,637699335;0,000876835;0,004715811;0,046220295;0
10,89281686;10,09991075;8,232123067;4,84202834;0,86393753;0,08747664;0,908196382;0,919559983;1,465534196;0,182021436;0,228348811;0,251158862;0
3,12881706;2,230993788;1,704110869;16,15210584;3,087402922;0,314643493;0,6625609;0,760662495;1,405313413;0,267109232;0,337862546;0,120195502;0
0,74602759;0,059833024;0,000892732;16,20092851;1,972572962;1,576801856;-0,444852241;0,388077957;8,86807877;0,002692114;0,044460009;0,105196428;0
3,721221968;2,500094692;0,622141767;7,069171999;3,334127071;0,15765591;0,691429893;0,863814533;1,062287767;0,208396719;0,248645764;0,148819814;0
1,377676306;0,167758895;0,000423985;7,581908439;0,771878852;2,761723664;-0,30802436;0,265835582;12,83841117;0,012809918;0,02235741;0,090673651;1
